txn_date,biller_id,txn_value,txn_amount
2024-12-12,B065,10926,25380257
2024-12-12,B066,7691,13074815
2024-12-12,B067,13653,19556960
2024-12-12,B068,4268,7543565
2024-12-12,B069,7546,11834996
2024-12-12,B070,12693,20698651
2024-12-12,B071,12562,8111632
2024-12-12,B072,6685,11212258
2024-12-12,B073,4369,6197627
2024-12-12,B074,4758,8630901
2024-12-12,B075,6367,7871581
2024-12-12,B076,9513,14221438
2024-12-12,B077,4608,6789872
2024-12-12,B078,10498,7694977
2024-12-12,B079,5521,7927351
2024-12-12,B080,3268,11354722
2024-12-12,B081,8243,19509407
2024-12-12,B082,8783,7802060
2024-12-12,B083,7414,12091315
2024-12-12,B084,9415,12963601
2024-12-12,B085,7519,9663261
2024-12-12,B086,13470,15607602
2024-12-12,B087,8075,21027242
2024-12-12,B088,3842,3347966
2024-12-12,B089,10701,12455125
2024-12-12,B090,13163,21089692
2024-12-12,B091,10701,11735340
2024-12-12,B092,11556,14689892
2024-12-12,B093,4052,4262610
2024-12-12,B094,12476,15708412
2024-12-12,B095,5421,6848553
2024-12-12,B096,4111,9230632
2024-12-12,B097,6343,8419599
2024-12-12,B098,10863,21087909
2024-12-12,B099,6847,12598938
2024-12-12,B100,11249,23829266
2024-12-13,B001,10453,13721294
2024-12-13,B002,6668,11687158
2024-12-13,B003,16931,17677204
2024-12-13,B004,7859,23969985
2024-12-13,B005,8809,14301794
2024-12-13,B006,11429,23886186
2024-12-13,B007,4644,6548786
2024-12-13,B008,11026,16168591
2024-12-13,B009,7057,9387785
2024-12-13,B010,8985,11619775
2024-12-13,B011,4981,3036221
2024-12-13,B012,12580,27671817
2024-12-13,B013,14125,17474811
2024-12-13,B014,7885,11832601
2024-12-13,B015,13561,19054593
2024-12-13,B016,6427,9110653
2024-12-13,B017,5478,8241924
2024-12-13,B018,4412,6685537
2024-12-13,B019,11483,19411832
2024-12-13,B020,13478,27213312
2024-12-13,B021,9506,11183908
2024-12-13,B022,5439,10979803
2024-12-13,B023,10025,12150730
2024-12-13,B024,16087,43808282
2024-12-13,B025,18409,22777407
2024-12-13,B026,7458,12455006
2024-12-13,B027,12037,23461407
2024-12-13,B028,4317,5071513
2024-12-13,B029,14894,24287683
2024-12-13,B030,13103,10121426
2024-12-13,B031,7559,5393600
2024-12-13,B032,4988,5546076
2024-12-13,B033,13201,19199336
2024-12-13,B034,7018,9307602
2024-12-13,B035,13007,25556014
2024-12-13,B036,7920,9833964
2024-12-13,B037,11800,11770081
2024-12-13,B038,5427,9180889
2024-12-13,B039,3138,4256488
2024-12-13,B040,6425,9196647
2024-12-13,B041,4031,8617533
2024-12-13,B042,9399,20867838
2024-12-13,B043,6943,7828216
2024-12-13,B044,10130,13318602
2024-12-13,B045,14432,12263656
2024-12-13,B046,10044,22131903
2024-12-13,B047,4623,11534690
2024-12-13,B048,6077,14615801
2024-12-13,B049,12683,19211177
2024-12-13,B050,13190,29433428
2024-12-13,B051,18929,31322601
2024-12-13,B052,10215,25139835
2024-12-13,B053,12607,18535669
2024-12-13,B054,12569,14550121
2024-12-13,B055,4398,4015173
2024-12-13,B056,7998,18028121
2024-12-13,B057,4926,8564815
2024-12-13,B058,4645,5153717
2024-12-13,B059,7003,19457781
2024-12-13,B060,10001,19088488
2024-12-13,B061,13850,11636533
2024-12-13,B062,15533,29515290
2024-12-13,B063,6304,4609678
2024-12-13,B064,14932,19533101
2024-12-13,B065,11971,31014267
2024-12-13,B066,9549,15875723
2024-12-13,B067,13053,18748101
2024-12-13,B068,4472,7928781
2024-12-13,B069,12685,19878201
2024-12-13,B070,12692,21261406
2024-12-13,B071,12218,6840109
2024-12-13,B072,6915,11226882
2024-12-13,B073,4576,6517024
2024-12-13,B074,4283,6868476
2024-12-13,B075,6221,7857072
2024-12-13,B076,10335,14595094
2024-12-13,B077,5710,8333189
2024-12-13,B078,9580,8161428
2024-12-13,B079,5226,7771113
2024-12-13,B080,3598,13706001
2024-12-13,B081,11070,23743196
2024-12-13,B082,9001,8561636
2024-12-13,B083,8419,14605462
2024-12-13,B084,7629,11772526
2024-12-13,B085,7206,10180855
2024-12-13,B086,14142,16748677
2024-12-13,B087,6384,14713771
2024-12-13,B088,4201,3709792
2024-12-13,B089,11970,13270529
2024-12-13,B090,10629,15942131
2024-12-13,B091,19250,23977502
2024-12-13,B092,13116,15824918
2024-12-13,B093,2927,2744178
2024-12-13,B094,11608,13408015
2024-12-13,B095,5267,6774697
2024-12-13,B096,5187,11823998
2024-12-13,B097,4663,6628420
2024-12-13,B098,9719,16946621
2024-12-13,B099,4020,6899232
2024-12-13,B100,7404,14489639
2024-12-14,B001,10660,13307785
2024-12-14,B002,7884,15000027
2024-12-14,B003,12789,13044251
2024-12-14,B004,6263,20155600
2024-12-14,B005,8420,14070240
2024-12-14,B006,10233,22211346
2024-12-14,B007,4763,6821395
2024-12-14,B008,10761,14321690
2024-12-14,B009,4527,5843642
2024-12-14,B010,7899,10177072
2024-12-14,B011,6426,3643380
2024-12-14,B012,10314,19364351
2024-12-14,B013,10154,11795993
2024-12-14,B014,5525,8890650
2024-12-14,B015,13005,15861208
2024-12-14,B016,4450,5893615
2024-12-14,B017,5413,8414081
2024-12-14,B018,4494,6229191
2024-12-14,B019,13349,23425167
2024-12-14,B020,14926,30195907
2024-12-14,B021,8452,10256453
2024-12-14,B022,4566,9162493
2024-12-14,B023,7723,10087838
2024-12-14,B024,9478,28481132
2024-12-14,B025,10303,14107329
2024-12-14,B026,6764,12237790
2024-12-14,B027,10644,19624550
2024-12-14,B028,3511,3933242
2024-12-14,B029,14152,24735993
2024-12-14,B030,11091,10383601
2024-12-14,B031,8183,5427807
2024-12-14,B032,3647,3746022
2024-12-14,B033,15342,20717164
2024-12-14,B034,12528,15396791
2024-12-14,B035,10832,20997610
2024-12-14,B036,6807,8383553
2024-12-14,B037,9856,10364586
2024-12-14,B038,4698,7509023
2024-12-14,B039,2353,3444098
2024-12-14,B040,5109,6165106
2024-12-14,B041,5531,11801631
2024-12-14,B042,10157,21282761
2024-12-14,B043,6748,7443317
2024-12-14,B044,9746,13488321
2024-12-14,B045,8788,7896564
2024-12-14,B046,11539,26684749
2024-12-14,B047,5255,12241868
2024-12-14,B048,6254,13623305
2024-12-14,B049,14353,18924829
2024-12-14,B050,12039,25164336
2024-12-14,B051,13147,21758096
2024-12-14,B052,9450,24593470
2024-12-14,B053,12883,19523878
2024-12-14,B054,10494,10294287
2024-12-14,B055,4432,3748311
2024-12-14,B056,8106,17083589
2024-12-14,B057,4572,7130173
2024-12-14,B058,3605,3769226
2024-12-14,B059,5272,14895119
2024-12-14,B060,7847,14896376
2024-12-14,B061,16582,15234600
2024-12-14,B062,19248,35667455
2024-12-14,B063,5633,5151301
2024-12-14,B064,12097,16445636
2024-12-14,B065,15001,37217752
2024-12-14,B066,6155,9390815
2024-12-14,B067,11479,15635491
2024-12-14,B068,4720,8161794
2024-12-14,B069,9024,14279217
2024-12-14,B070,11253,19634278
2024-12-14,B071,11363,7261247
2024-12-14,B072,5946,9362446
2024-12-14,B073,3939,5557436
2024-12-14,B074,3937,6828658
2024-12-14,B075,4611,5005264
2024-12-14,B076,9325,13577096
2024-12-14,B077,4978,7747560
2024-12-14,B078,10804,9594986
2024-12-14,B079,4775,7189199
2024-12-14,B080,4204,15587749
2024-12-14,B081,10699,23259320
2024-12-14,B082,5796,5499309
2024-12-14,B083,8404,14637632
2024-12-14,B084,9270,13245696
2024-12-14,B085,5468,7805512
2024-12-14,B086,13535,16231699
2024-12-14,B087,5509,13664331
2024-12-14,B088,2550,2161178
2024-12-14,B089,9704,10781925
2024-12-14,B090,11155,17565495
2024-12-14,B091,12232,13028090
2024-12-14,B092,11553,14034825
2024-12-14,B093,3652,3929463
2024-12-14,B094,12581,15326309
2024-12-14,B095,4791,6102122
2024-12-14,B096,5247,12638027
2024-12-14,B097,5491,7811568
2024-12-14,B098,10898,20844242
2024-12-14,B099,4696,8573026
2024-12-14,B100,8863,18905152
2024-12-15,B001,11788,15184459
2024-12-15,B002,8782,15478935
2024-12-15,B003,14583,14885716
2024-12-15,B004,6441,21143732
2024-12-15,B005,8329,14253806
2024-12-15,B006,8702,19777608
2024-12-15,B007,4547,6972331
2024-12-15,B008,8916,12623227
2024-12-15,B009,4325,5844135
2024-12-15,B010,7860,10532647
2024-12-15,B011,7121,4321339
2024-12-15,B012,7971,17199216
2024-12-15,B013,12147,16301101
2024-12-15,B014,6072,8799664
2024-12-15,B015,10820,15610743
2024-12-15,B016,3285,4709002
2024-12-15,B017,7949,12457279
2024-12-15,B018,3880,5834605
2024-12-15,B019,15733,27923847
2024-12-15,B020,11499,24487345
2024-12-15,B021,9245,10786068
2024-12-15,B022,7243,15135937
2024-12-15,B023,10426,13129974
2024-12-15,B024,10311,28908588
2024-12-15,B025,12624,15090078
2024-12-15,B026,6281,9726524
2024-12-15,B027,11977,21166719
2024-12-15,B028,3972,4142949
2024-12-15,B029,9999,16292551
2024-12-15,B030,12435,11580275
2024-12-15,B031,10388,7308806
2024-12-15,B032,3622,3568195
2024-12-15,B033,12769,18375758
2024-12-15,B034,6202,7999817
2024-12-15,B035,10612,21055890
2024-12-15,B036,6873,8280252
2024-12-15,B037,6264,5637491
2024-12-15,B038,4390,7416081
2024-12-15,B039,2801,4349289
2024-12-15,B040,3763,5198575
2024-12-15,B041,4630,9593172
2024-12-15,B042,8986,18560588
2024-12-15,B043,4724,5308368
2024-12-15,B044,7528,9401914
2024-12-15,B045,8809,8591552
2024-12-15,B046,10974,21751917
2024-12-15,B047,4818,10982394
2024-12-15,B048,5002,11170417
2024-12-15,B049,14117,21621733
2024-12-15,B050,11688,25321022
2024-12-15,B051,13771,23037979
2024-12-15,B052,6878,16257831
2024-12-15,B053,9564,13473234
2024-12-15,B054,7970,8045013
2024-12-15,B055,3312,3154257
2024-12-15,B056,8609,17796632
2024-12-15,B057,4354,6766582
2024-12-15,B058,3702,3553752
2024-12-15,B059,6039,15760147
2024-12-15,B060,7912,16471941
2024-12-15,B061,10681,9811568
2024-12-15,B062,16812,32773687
2024-12-15,B063,3962,3314838
2024-12-15,B064,12078,18182600
2024-12-15,B065,15037,37997030
2024-12-15,B066,8840,14427813
2024-12-15,B067,14608,20322801
2024-12-15,B068,3445,6592433
2024-12-15,B069,10666,17056716
2024-12-15,B070,10499,18515918
2024-12-15,B071,11497,6739048
2024-12-15,B072,7449,12770814
2024-12-15,B073,3016,4029806
2024-12-15,B074,2290,4347159
2024-12-15,B075,5011,6247704
2024-12-15,B076,7510,10791388
2024-12-15,B077,4164,5821102
2024-12-15,B078,10686,8834916
2024-12-15,B079,4563,7498695
2024-12-15,B080,3892,13760063
2024-12-15,B081,13107,30245037
2024-12-15,B082,7603,6865614
2024-12-15,B083,6063,9558998
2024-12-15,B084,7113,10102570
2024-12-15,B085,6909,10011697
2024-12-15,B086,10203,12156536
2024-12-15,B087,6207,17148375
2024-12-15,B088,3564,3232459
2024-12-15,B089,9579,9849723
2024-12-15,B090,10381,15516077
2024-12-15,B091,14613,14776776
2024-12-15,B092,14740,18075348
2024-12-15,B093,2892,2959904
2024-12-15,B094,12680,15369313
2024-12-15,B095,4639,6021004
2024-12-15,B096,4830,11071228
2024-12-15,B097,4220,5934937
2024-12-15,B098,8538,15501391
2024-12-15,B099,4973,8827748
2024-12-15,B100,12618,25515457
2024-12-16,B001,8837,11286496
2024-12-16,B002,8362,14507191
2024-12-16,B003,16887,16423761
2024-12-16,B004,9215,27860373
2024-12-16,B005,7909,13164104
2024-12-16,B006,13764,28357029
2024-12-16,B007,4999,7262205
2024-12-16,B008,11430,15685578
2024-12-16,B009,5997,7905028
2024-12-16,B010,5552,7149410
2024-12-16,B011,5960,3672099
2024-12-16,B012,10238,20794702
2024-12-16,B013,14625,19232481
2024-12-16,B014,4939,7748682
2024-12-16,B015,7529,10454513
2024-12-16,B016,4897,7064859
2024-12-16,B017,7431,11120231
2024-12-16,B018,4067,5789909
2024-12-16,B019,14705,26767607
2024-12-16,B020,18399,36618063
2024-12-16,B021,8857,11406722
2024-12-16,B022,5286,10614166
2024-12-16,B023,13105,15781409
2024-12-16,B024,13214,34863748
2024-12-16,B025,12794,18462627
2024-12-16,B026,6645,11351414
2024-12-16,B027,16054,26943096
2024-12-16,B028,3809,4972910
2024-12-16,B029,14689,24600471
2024-12-16,B030,15086,14762611
2024-12-16,B031,8025,5736116
2024-12-16,B032,5098,5135962
2024-12-16,B033,13859,19992615
2024-12-16,B034,10999,13788350
2024-12-16,B035,5878,11683690
2024-12-16,B036,9326,11406699
2024-12-16,B037,8561,8572895
2024-12-16,B038,6338,9633878
2024-12-16,B039,3359,4676087
2024-12-16,B040,4235,6012719
2024-12-16,B041,7162,16096386
2024-12-16,B042,6214,12641653
2024-12-16,B043,6864,7698331
2024-12-16,B044,6672,8398908
2024-12-16,B045,10122,8925718
2024-12-16,B046,7324,16627665
2024-12-16,B047,5432,11804291
2024-12-16,B048,5956,12766995
2024-12-16,B049,13994,18625659
2024-12-16,B050,8436,17570931
2024-12-16,B051,12514,21711319
2024-12-16,B052,9981,28341423
2024-12-16,B053,11698,13900265
2024-12-16,B054,7620,7664712
2024-12-16,B055,5882,5359986
2024-12-16,B056,10624,24109023
2024-12-16,B057,3892,5898116
2024-12-16,B058,5180,4819866
2024-12-16,B059,7229,19024318
2024-12-16,B060,9836,19982941
2024-12-16,B061,14702,13266215
2024-12-16,B062,15003,30828427
2024-12-16,B063,4563,3993658
2024-12-16,B064,16808,23636856
2024-12-16,B065,15585,35928084
2024-12-16,B066,7376,11057193
2024-12-16,B067,11715,14751885
2024-12-16,B068,4501,7792393
2024-12-16,B069,11170,18296272
2024-12-16,B070,6799,11422081
2024-12-16,B071,8359,5003587
2024-12-16,B072,6027,10321243
2024-12-16,B073,2899,4269766
2024-12-16,B074,4566,7753625
2024-12-16,B075,4748,6158856
2024-12-16,B076,8364,12075731
2024-12-16,B077,3717,6585671
2024-12-16,B078,10616,8592452
2024-12-16,B079,5108,8118704
2024-12-16,B080,4123,14409285
2024-12-16,B081,12021,27585174
2024-12-16,B082,8300,7260078
2024-12-16,B083,6442,11189933
2024-12-16,B084,9404,14981771
2024-12-16,B085,8069,11107669
2024-12-16,B086,9524,11201906
2024-12-16,B087,7866,17524449
2024-12-16,B088,3747,3318529
2024-12-16,B089,9925,11265537
2024-12-16,B090,11905,19631836
2024-12-16,B091,15987,16829092
2024-12-16,B092,6977,9011382
2024-12-16,B093,3042,3240826
2024-12-16,B094,13619,15928921
2024-12-16,B095,5756,7343167
2024-12-16,B096,5017,10098214
2024-12-16,B097,4921,6583780
2024-12-16,B098,8181,14954447
2024-12-16,B099,6633,11992958
2024-12-16,B100,11958,25762585
2024-12-17,B001,9012,10271157
2024-12-17,B002,6096,11078284
2024-12-17,B003,17351,17894792
2024-12-17,B004,6565,22250732
2024-12-17,B005,11319,19289126
2024-12-17,B006,13986,31184898
2024-12-17,B007,4569,6813506
2024-12-17,B008,7617,10564801
2024-12-17,B009,5292,6677013
2024-12-17,B010,7502,8463965
2024-12-17,B011,7202,4523172
2024-12-17,B012,12438,24498322
2024-12-17,B013,13079,16304918
2024-12-17,B014,6218,9645511
2024-12-17,B015,11960,16580094
2024-12-17,B016,5279,7821699
2024-12-17,B017,8550,13626669
2024-12-17,B018,3851,5511888
2024-12-17,B019,10545,17666980
2024-12-17,B020,15734,32208989
2024-12-17,B021,8680,11336050
2024-12-17,B022,5927,12028814
2024-12-17,B023,9077,10902130
2024-12-17,B024,11933,35859869
2024-12-17,B025,14763,19156011
2024-12-17,B026,5951,10538445
2024-12-17,B027,15292,25386973
2024-12-17,B028,3957,4659726
2024-12-17,B029,16016,27051352
2024-12-17,B030,13602,12379815
2024-12-17,B031,8766,6375033
2024-12-17,B032,4529,4867957
2024-12-17,B033,16506,22621613
2024-12-17,B034,9203,13119376
2024-12-17,B035,11614,22903184
2024-12-17,B036,7638,10091746
2024-12-17,B037,6922,7092750
2024-12-17,B038,5062,7460364
2024-12-17,B039,3845,4916112
2024-12-17,B040,5170,7228724
2024-12-17,B041,4911,10714097
2024-12-17,B042,8679,18926071
2024-12-17,B043,10119,11506842
2024-12-17,B044,10220,13086757
2024-12-17,B045,11877,10312828
2024-12-17,B046,11522,23585407
2024-12-17,B047,4622,11222031
2024-12-17,B048,5971,14705126
2024-12-17,B049,14874,22310241
2024-12-17,B050,10700,22583438
2024-12-17,B051,16049,27123827
2024-12-17,B052,11786,30119791
2024-12-17,B053,10027,13361983
2024-12-17,B054,10684,11953653
2024-12-17,B055,3512,3323518
2024-12-17,B056,9247,20583639
2024-12-17,B057,4596,7720955
2024-12-17,B058,5390,5636769
2024-12-17,B059,5808,13977339
2024-12-17,B060,9736,18732412
2024-12-17,B061,12866,10930805
2024-12-17,B062,13898,31480382
2024-12-17,B063,6054,5230981
2024-12-17,B064,11813,15179017
2024-12-17,B065,11048,25058622
2024-12-17,B066,9030,14725062
2024-12-17,B067,14809,20669489
2024-12-17,B068,3849,6394799
2024-12-17,B069,8164,12769036
2024-12-17,B070,11203,20266083
2024-12-17,B071,10132,5897963
2024-12-17,B072,7023,11722830
2024-12-17,B073,3884,5347821
2024-12-17,B074,4077,6980255
2024-12-17,B075,6679,8453897
2024-12-17,B076,10228,14391542
2024-12-17,B077,4874,7626906
2024-12-17,B078,9910,8214973
2024-12-17,B079,4382,6988571
2024-12-17,B080,3936,12999324
2024-12-17,B081,11963,29727655
2024-12-17,B082,10292,9146007
2024-12-17,B083,7391,13671625
2024-12-17,B084,10646,16299960
2024-12-17,B085,5953,8033030
2024-12-17,B086,10096,12976380
2024-12-17,B087,5755,15376759
2024-12-17,B088,3178,2743724
2024-12-17,B089,11740,13346206
2024-12-17,B090,9654,14857247
2024-12-17,B091,17623,18306829
2024-12-17,B092,16421,19450479
2024-12-17,B093,2796,2863515
2024-12-17,B094,9907,11776736
2024-12-17,B095,5040,6028692
2024-12-17,B096,6129,13491812
2024-12-17,B097,5526,8249128
2024-12-17,B098,12377,21647280
2024-12-17,B099,4005,7724427
2024-12-17,B100,12210,25489735
2024-12-18,B001,10165,12381201
2024-12-18,B002,9342,15571781
2024-12-18,B003,16196,16798296
2024-12-18,B004,8336,26365415
2024-12-18,B005,8660,15243408
2024-12-18,B006,12433,28893578
2024-12-18,B007,3495,5635454
2024-12-18,B008,8826,12474468
2024-12-18,B009,6620,8020070
2024-12-18,B010,10052,13518246
2024-12-18,B011,7009,4017040
2024-12-18,B012,11465,23554385
2024-12-18,B013,10105,13271311
2024-12-18,B014,5452,7779679
2024-12-18,B015,12058,16388199
2024-12-18,B016,6548,8985774
2024-12-18,B017,8916,13638884
2024-12-18,B018,4554,6307765
2024-12-18,B019,16875,31231854
2024-12-18,B020,15748,31881463
2024-12-18,B021,8431,9449486
2024-12-18,B022,4516,9791685
2024-12-18,B023,9866,11173908
2024-12-18,B024,10099,29887820
2024-12-18,B025,15706,19122227
2024-12-18,B026,6355,11082456
2024-12-18,B027,12116,23529921
2024-12-18,B028,3851,4126735
2024-12-18,B029,14367,25780276
2024-12-18,B030,12155,10609461
2024-12-18,B031,10911,7734238
2024-12-18,B032,4033,4298164
2024-12-18,B033,13156,18382625
2024-12-18,B034,11049,14195044
2024-12-18,B035,13696,28588867
2024-12-18,B036,6575,8772177
2024-12-18,B037,9639,10407604
2024-12-18,B038,5215,8126705
2024-12-18,B039,2964,3842456
2024-12-18,B040,5783,7599156
2024-12-18,B041,6580,15344067
2024-12-18,B042,8203,16503370
2024-12-18,B043,7628,8330386
2024-12-18,B044,11222,14584302
2024-12-18,B045,13988,12187446
2024-12-18,B046,10828,25038680
2024-12-18,B047,5931,14325878
2024-12-18,B048,4524,10237069
2024-12-18,B049,14238,20028341
2024-12-18,B050,12855,26695321
2024-12-18,B051,12415,22127247
2024-12-18,B052,8439,20604740
2024-12-18,B053,13111,19910751
2024-12-18,B054,11233,11046711
2024-12-18,B055,4302,3811050
2024-12-18,B056,10641,22553415
2024-12-18,B057,5629,9174820
2024-12-18,B058,4237,4009589
2024-12-18,B059,5681,15171809
2024-12-18,B060,9140,18850804
2024-12-18,B061,16560,14886411
2024-12-18,B062,14541,31469187
2024-12-18,B063,5949,5066157
2024-12-18,B064,11687,14457919
2024-12-18,B065,11435,25380809
2024-12-18,B066,9135,15453486
2024-12-18,B067,12573,16451520
2024-12-18,B068,4964,8552375
2024-12-18,B069,10254,17694575
2024-12-18,B070,9502,15078909
2024-12-18,B071,11107,6067025
2024-12-18,B072,7313,12751526
2024-12-18,B073,3744,5668601
2024-12-18,B074,4362,7769656
2024-12-18,B075,6831,7800611
2024-12-18,B076,11358,16289330
2024-12-18,B077,4967,6920788
2024-12-18,B078,10554,8610173
2024-12-18,B079,4084,6697437
2024-12-18,B080,4007,13182963
2024-12-18,B081,10435,25266261
2024-12-18,B082,7266,6299539
2024-12-18,B083,8072,13957235
2024-12-18,B084,7679,11713231
2024-12-18,B085,8052,11292778
2024-12-18,B086,7721,9106482
2024-12-18,B087,7182,17945698
2024-12-18,B088,2912,2624620
2024-12-18,B089,11044,13051732
2024-12-18,B090,9550,15093335
2024-12-18,B091,17282,18964873
2024-12-18,B092,15383,18411431
2024-12-18,B093,4381,4314508
2024-12-18,B094,12792,14732252
2024-12-18,B095,4687,5326013
2024-12-18,B096,3367,7849466
2024-12-18,B097,3571,5157971
2024-12-18,B098,7883,14052087
2024-12-18,B099,5997,10734751
2024-12-18,B100,11017,24162920
2024-12-19,B001,9922,13030848
2024-12-19,B002,6946,11736459
2024-12-19,B003,14800,14600033
2024-12-19,B004,6535,20456823
2024-12-19,B005,10437,16921248
2024-12-19,B006,8114,15824107
2024-12-19,B007,6213,10278654
2024-12-19,B008,9391,13861511
2024-12-19,B009,5702,7734378
2024-12-19,B010,6404,7735539
2024-12-19,B011,7725,4297092
2024-12-19,B012,11906,24851033
2024-12-19,B013,13855,17373477
2024-12-19,B014,5690,8035334
2024-12-19,B015,10455,14244067
2024-12-19,B016,7125,9947502
2024-12-19,B017,9366,15307026
2024-12-19,B018,4900,7202643
2024-12-19,B019,13168,24777595
2024-12-19,B020,15914,31722702
2024-12-19,B021,10637,13338868
2024-12-19,B022,4460,9121744
2024-12-19,B023,11247,14696977
2024-12-19,B024,17329,49770451
2024-12-19,B025,15169,19390880
2024-12-19,B026,5386,8437271
2024-12-19,B027,14055,27327402
2024-12-19,B028,4534,5338039
2024-12-19,B029,17516,33759058
2024-12-19,B030,11220,9081986
2024-12-19,B031,10484,7733874
2024-12-19,B032,3098,3359029
2024-12-19,B033,13937,20414334
2024-12-19,B034,8588,11025103
2024-12-19,B035,9198,18691650
2024-12-19,B036,7194,9059013
2024-12-19,B037,9466,8994907
2024-12-19,B038,5171,8226510
2024-12-19,B039,3588,5696656
2024-12-19,B040,4301,5962818
2024-12-19,B041,3839,8612440
2024-12-19,B042,10459,18830613
2024-12-19,B043,6289,6717051
2024-12-19,B044,8890,11644107
2024-12-19,B045,11431,10613498
2024-12-19,B046,9832,20601240
2024-12-19,B047,5345,12099254
2024-12-19,B048,5713,12781910
2024-12-19,B049,14872,23159567
2024-12-19,B050,9085,19798614
2024-12-19,B051,16039,26710058
2024-12-19,B052,11889,30458286
2024-12-19,B053,10125,13491999
2024-12-19,B054,12258,13568556
2024-12-19,B055,4817,4545054
2024-12-19,B056,8973,19853622
2024-12-19,B057,4857,7950981
2024-12-19,B058,4335,4146466
2024-12-19,B059,5603,14817464
2024-12-19,B060,5349,10429109
2024-12-19,B061,15882,15213984
2024-12-19,B062,13256,26408318
2024-12-19,B063,5129,4451364
2024-12-19,B064,14854,22241280
2024-12-19,B065,9935,23109907
2024-12-19,B066,6252,9958012
2024-12-19,B067,13567,18925831
2024-12-19,B068,4782,8661580
2024-12-19,B069,7436,12356155
2024-12-19,B070,7927,14159515
2024-12-19,B071,11381,6279746
2024-12-19,B072,6259,10705496
2024-12-19,B073,4107,6200918
2024-12-19,B074,4583,7786599
2024-12-19,B075,7021,8625864
2024-12-19,B076,9853,14609308
2024-12-19,B077,3937,5860234
2024-12-19,B078,7217,6445376
2024-12-19,B079,4337,7107708
2024-12-19,B080,3509,12653440
2024-12-19,B081,11368,25499558
2024-12-19,B082,8931,8650507
2024-12-19,B083,10470,18345415
2024-12-19,B084,7056,9814783
2024-12-19,B085,9379,12400961
2024-12-19,B086,13193,15652149
2024-12-19,B087,8939,22466938
2024-12-19,B088,3214,3255753
2024-12-19,B089,11489,13013533
2024-12-19,B090,10698,15539635
2024-12-19,B091,14040,13774097
2024-12-19,B092,12482,15971647
2024-12-19,B093,4240,4258500
2024-12-19,B094,18274,22962472
2024-12-19,B095,5013,6588631
2024-12-19,B096,4366,9734861
2024-12-19,B097,4627,6200686
2024-12-19,B098,10573,19676497
2024-12-19,B099,5495,9743873
2024-12-19,B100,9718,21761137
2024-12-20,B001,11298,13791750
2024-12-20,B002,6981,13421736
2024-12-20,B003,18053,17807509
2024-12-20,B004,6358,21855335
2024-12-20,B005,8599,13744288
2024-12-20,B006,11919,25941974
2024-12-20,B007,4843,6205151
2024-12-20,B008,10946,16243701
2024-12-20,B009,4992,6863645
2024-12-20,B010,9064,11821720
2024-12-20,B011,5741,3499267
2024-12-20,B012,13030,27146397
2024-12-20,B013,14757,18044581
2024-12-20,B014,5846,8135361
2024-12-20,B015,12030,16403184
2024-12-20,B016,6191,8667576
2024-12-20,B017,9247,15675093
2024-12-20,B018,3879,6173582
2024-12-20,B019,16809,27872815
2024-12-20,B020,14193,28895191
2024-12-20,B021,6691,8099424
2024-12-20,B022,6421,12919193
2024-12-20,B023,8285,10167513
2024-12-20,B024,17887,49477779
2024-12-20,B025,13077,17071066
2024-12-20,B026,8060,12649182
2024-12-20,B027,15552,27770256
2024-12-20,B028,4018,4472118
2024-12-20,B029,14959,23891402
2024-12-20,B030,12365,9984936
2024-12-20,B031,7747,5512674
2024-12-20,B032,5039,6092228
2024-12-20,B033,17551,24631530
2024-12-20,B034,7347,10185870
2024-12-20,B035,9054,17086198
2024-12-20,B036,9442,11904143
2024-12-20,B037,8516,7865905
2024-12-20,B038,5539,8854933
2024-12-20,B039,3982,5149657
2024-12-20,B040,5426,7730170
2024-12-20,B041,5659,11205022
2024-12-20,B042,8122,16909213
2024-12-20,B043,6450,7322115
2024-12-20,B044,11728,15472304
2024-12-20,B045,14292,12572501
2024-12-20,B046,11384,24945115
2024-12-20,B047,6100,14362129
2024-12-20,B048,6663,15393126
2024-12-20,B049,7411,11162603
2024-12-20,B050,8300,17152483
2024-12-20,B051,9441,17435856
2024-12-20,B052,11167,28228050
2024-12-20,B053,15514,22663935
2024-12-20,B054,11730,12797299
2024-12-20,B055,3862,3307191
2024-12-20,B056,10943,23558398
2024-12-20,B057,3714,6339530
2024-12-20,B058,4991,5667979
2024-12-20,B059,6886,17151907
2024-12-20,B060,6916,14715573
2024-12-20,B061,14513,12463644
2024-12-20,B062,13483,29435814
2024-12-20,B063,6465,6088651
2024-12-20,B064,13804,18312715
2024-12-20,B065,17714,42107504
2024-12-20,B066,10211,17170052
2024-12-20,B067,15385,19910022
2024-12-20,B068,4102,7475065
2024-12-20,B069,11198,19842941
2024-12-20,B070,13070,20457158
2024-12-20,B071,15354,8626661
2024-12-20,B072,7795,14793167
2024-12-20,B073,4067,5252873
2024-12-20,B074,4534,8686007
2024-12-20,B075,6478,8216627
2024-12-20,B076,8706,12185761
2024-12-20,B077,4403,7201829
2024-12-20,B078,10402,7867342
2024-12-20,B079,6673,10339013
2024-12-20,B080,4489,14665172
2024-12-20,B081,12297,28466571
2024-12-20,B082,7480,7037708
2024-12-20,B083,6448,10363430
2024-12-20,B084,10697,15423291
2024-12-20,B085,7788,10886522
2024-12-20,B086,11974,14598895
